timestamp,city,aqi,wind_speed,humidity
2025-05-16 05:02:11.733466+0700,Cần Thơ,116,8.7 km/h,83%
2025-05-16 06:02:12.457687+0700,Cần Thơ,116,7.7 km/h,84%
2025-05-16 07:05:19.416680+0700,Cần Thơ,116,12.2 km/h,75%
2025-05-16 08:29:41.920816+0700,Cần Thơ,116,15.0 km/h,66%
2025-05-16 09:31:06.408592+0700,Cần Thơ,116,15.4 km/h,57%
2025-05-16 10:20:24.837104+0700,Cần Thơ,116,15.8 km/h,51%
2025-05-16 11:03:39.956176+0700,Cần Thơ,59,15.0 km/h,46%
2025-05-16 12:02:07.737109+0700,Cần Thơ,59,16.3 km/h,42%
2025-05-16 13:02:16.132120+0700,Cần Thơ,59,15.0 km/h,42%
2025-05-16 14:02:12.197058+0700,Cần Thơ,58,12.7 km/h,48%
2025-05-16 15:02:19.308529+0700,Cần Thơ,58,16.1 km/h,52%
2025-05-16 16:02:04.139858+0700,Cần Thơ,58,16.1 km/h,50%
2025-05-16 17:02:14.342371+0700,Cần Thơ,60,17.9 km/h,52%
2025-05-16 18:02:54.548002+0700,Cần Thơ,60,18.3 km/h,59%
2025-05-16 19:02:38.917729+0700,Cần Thơ,60,14.3 km/h,65%
2025-05-16 20:10:12.726693+0700,Cần Thơ,76,13.4 km/h,77%
2025-05-16 21:02:11.370421+0700,Cần Thơ,76,11.6 km/h,83%
2025-05-16 22:02:20.836743+0700,Cần Thơ,76,8.5 km/h,87%
2025-05-16 23:02:04.709875+0700,Cần Thơ,111,5.0 km/h,90%
2025-05-17 00:01:55.872429+0700,Cần Thơ,111,5.0 km/h,90%
2025-05-17 01:02:24.905698+0700,Cần Thơ,111,6.8 km/h,88%
2025-05-17 02:01:57.241739+0700,Cần Thơ,147,7.2 km/h,89%
2025-05-17 03:02:26.539075+0700,Cần Thơ,147,7.7 km/h,91%
2025-05-17 04:01:56.647937+0700,Cần Thơ,147,7.2 km/h,92%
2025-05-17 05:01:51.460144+0700,Cần Thơ,110,6.9 km/h,92%
2025-05-17 06:02:02.711080+0700,Cần Thơ,110,6.9 km/h,91%
2025-05-17 07:05:17.883110+0700,Cần Thơ,110,10.0 km/h,83%
2025-05-17 08:29:37.744710+0700,Cần Thơ,77,12.9 km/h,75%
2025-05-17 09:30:01.805750+0700,Cần Thơ,77,14.2 km/h,66%
2025-05-17 10:18:00.094490+0700,Cần Thơ,77,14.0 km/h,57%
2025-05-17 11:02:12.594907+0700,Cần Thơ,65,14.6 km/h,49%
2025-05-17 12:02:04.092306+0700,Cần Thơ,65,14.3 km/h,44%
2025-05-17 13:02:12.525310+0700,Cần Thơ,65,14.2 km/h,42%
2025-05-17 14:01:58.393110+0700,Cần Thơ,61,17.5 km/h,43%
2025-05-17 15:02:20.755429+0700,Cần Thơ,61,14.6 km/h,53%
2025-05-17 16:02:03.337412+0700,Cần Thơ,61,11.7 km/h,52%
2025-05-17 17:02:15.717295+0700,Cần Thơ,59,15.4 km/h,48%
2025-05-17 18:01:54.181382+0700,Cần Thơ,59,16.3 km/h,56%
2025-05-17 19:02:23.927524+0700,Cần Thơ,59,13.0 km/h,64%
2025-05-17 20:07:18.880829+0700,Cần Thơ,70,12.9 km/h,65%
2025-05-17 21:02:07.509477+0700,Cần Thơ,70,12.9 km/h,70%
2025-05-17 22:01:59.440941+0700,Cần Thơ,70,10.6 km/h,74%
2025-05-17 23:02:24.672454+0700,Cần Thơ,100,8.5 km/h,77%
2025-05-18 00:01:56.505344+0700,Cần Thơ,100,8.5 km/h,77%
2025-05-18 01:02:11.493374+0700,Cần Thơ,100,6.9 km/h,82%
2025-05-18 02:02:03.235737+0700,Cần Thơ,134,6.9 km/h,82%
2025-05-18 03:02:12.873912+0700,Cần Thơ,134,3.7 km/h,84%
2025-05-18 04:01:58.194103+0700,Cần Thơ,134,3.7 km/h,87%
2025-05-18 05:01:57.226388+0700,Cần Thơ,153,3.7 km/h,87%
2025-05-18 06:01:58.850330+0700,Cần Thơ,153,6.0 km/h,87%
2025-05-18 07:05:53.087248+0700,Cần Thơ,153,6.1 km/h,79%
2025-05-18 08:29:58.066809+0700,Cần Thơ,99,8.9 km/h,67%
2025-05-18 09:33:02.355552+0700,Cần Thơ,99,12.1 km/h,55%
2025-05-18 10:23:09.935104+0700,Cần Thơ,99,14.5 km/h,49%
2025-05-18 11:05:52.664256+0700,Cần Thơ,71,15.8 km/h,46%
2025-05-18 12:02:13.132347+0700,Cần Thơ,71,17.1 km/h,46%
2025-05-18 13:02:17.955130+0700,Cần Thơ,71,16.9 km/h,50%
2025-05-18 14:01:51.904684+0700,Cần Thơ,61,13.4 km/h,52%
2025-05-18 15:02:13.226243+0700,Cần Thơ,61,13.4 km/h,52%
2025-05-18 16:01:53.337565+0700,Cần Thơ,61,11.7 km/h,49%
2025-05-18 17:02:03.436966+0700,Cần Thơ,57,13.7 km/h,48%
2025-05-18 18:01:54.042271+0700,Cần Thơ,57,13.7 km/h,48%
2025-05-18 19:02:25.649221+0700,Cần Thơ,57,12.7 km/h,63%
2025-05-18 20:07:35.203652+0700,Cần Thơ,65,12.9 km/h,70%
2025-05-18 21:01:53.485088+0700,Cần Thơ,65,12.9 km/h,70%
2025-05-18 22:01:55.442838+0700,Cần Thơ,65,9.3 km/h,79%
2025-05-18 23:01:54.359246+0700,Cần Thơ,96,9.3 km/h,79%
2025-05-19 00:01:56.085432+0700,Cần Thơ,96,6.4 km/h,83%
2025-05-19 01:02:15.716860+0700,Cần Thơ,96,7.4 km/h,87%
2025-05-19 02:02:07.706809+0700,Cần Thơ,131,7.6 km/h,89%
2025-05-19 03:02:07.236158+0700,Cần Thơ,131,6.6 km/h,89%
2025-05-19 04:02:02.467169+0700,Cần Thơ,131,6.6 km/h,89%
2025-05-19 05:01:59.492584+0700,Cần Thơ,85,6.3 km/h,90%
2025-05-19 06:01:55.615443+0700,Cần Thơ,85,6.1 km/h,91%
2025-05-19 07:05:49.635363+0700,Cần Thơ,85,1.8 km/h,100%
2025-05-19 08:29:51.723512+0700,Cần Thơ,70,3.7 km/h,94%
2025-05-19 09:32:37.020806+0700,Cần Thơ,70,9.2 km/h,84%
2025-05-19 10:23:43.986294+0700,Cần Thơ,70,11.1 km/h,75%
2025-05-19 11:06:47.218654+0700,Cần Thơ,56,5.5 km/h,70%
2025-05-19 12:02:12.357319+0700,Cần Thơ,56,7.4 km/h,66%
2025-05-19 13:02:30.419355+0700,Cần Thơ,50,18.5 km/h,79%
2025-05-19 14:02:15.509929+0700,Cần Thơ,50,9.2 km/h,84%
2025-05-19 15:02:19.374587+0700,Cần Thơ,44,11.1 km/h,94%
2025-05-19 16:02:42.241621+0700,Cần Thơ,33,5.5 km/h,94%
2025-05-19 17:02:16.947173+0700,Cần Thơ,33,3.7 km/h,94%
2025-05-19 18:02:05.953587+0700,Cần Thơ,39,3.7 km/h,94%
2025-05-19 19:02:25.144016+0700,Cần Thơ,53,1.8 km/h,100%
2025-05-19 20:11:19.063573+0700,Cần Thơ,56,8.7 km/h,81%
2025-05-19 21:02:05.450672+0700,Cần Thơ,56,8.0 km/h,83%
2025-05-19 22:02:03.456444+0700,Cần Thơ,55,8.2 km/h,84%
2025-05-19 23:02:13.398209+0700,Cần Thơ,69,7.2 km/h,85%
2025-05-20 00:02:12.471616+0700,Cần Thơ,60,6.4 km/h,86%
2025-05-20 01:02:21.034685+0700,Cần Thơ,55,7.1 km/h,86%
2025-05-20 02:02:11.184187+0700,Cần Thơ,55,6.4 km/h,86%
2025-05-20 03:02:12.076061+0700,Cần Thơ,60,5.8 km/h,86%
2025-05-20 04:02:10.487767+0700,Cần Thơ,60,6.1 km/h,87%
2025-05-20 05:02:08.110297+0700,Cần Thơ,60,6.4 km/h,87%
2025-05-20 06:02:10.092046+0700,Cần Thơ,66,6.8 km/h,87%
2025-05-20 07:05:05.344397+0700,Cần Thơ,75,7.1 km/h,79%
2025-05-20 08:29:42.476675+0700,Cần Thơ,115,8.5 km/h,71%
2025-05-20 09:31:33.004046+0700,Cần Thơ,86,8.4 km/h,63%
2025-05-20 10:19:59.595321+0700,Cần Thơ,53,7.1 km/h,55%
2025-05-20 11:03:10.396930+0700,Cần Thơ,53,4.8 km/h,50%
2025-05-20 12:02:04.636162+0700,Cần Thơ,39,4.8 km/h,50%
2025-05-20 13:02:20.724609+0700,Cần Thơ,33,9.5 km/h,57%
2025-05-20 14:02:11.847436+0700,Cần Thơ,28,8.9 km/h,64%
2025-05-20 15:02:22.938932+0700,Cần Thơ,11,7.4 km/h,63%
2025-05-20 16:02:28.318398+0700,Cần Thơ,17,7.7 km/h,64%
2025-05-20 17:02:16.051418+0700,Cần Thơ,44,8.0 km/h,65%
2025-05-20 18:02:11.211082+0700,Cần Thơ,60,8.0 km/h,65%
2025-05-20 19:02:37.743326+0700,Cần Thơ,66,9.8 km/h,75%
2025-05-20 20:11:36.299966+0700,Cần Thơ,77,10.3 km/h,78%
2025-05-20 21:02:13.847224+0700,Cần Thơ,88,9.5 km/h,80%
2025-05-20 22:02:11.205159+0700,Cần Thơ,92,8.7 km/h,81%
2025-05-20 23:02:15.730426+0700,Cần Thơ,88,7.9 km/h,82%
2025-05-21 00:02:07.917510+0700,Cần Thơ,82,7.7 km/h,84%
2025-05-21 01:02:13.047598+0700,Cần Thơ,86,3.7 km/h,100%
2025-05-21 02:02:04.748064+0700,Cần Thơ,96,3.7 km/h,100%
2025-05-21 03:02:04.059010+0700,Cần Thơ,96,3.7 km/h,100%
2025-05-21 04:02:15.114388+0700,Cần Thơ,82,1.8 km/h,100%
2025-05-21 05:02:03.501201+0700,Cần Thơ,82,3.7 km/h,100%
2025-05-21 06:02:11.316129+0700,Cần Thơ,81,0.0 km/h,100%
2025-05-21 07:05:16.883742+0700,Cần Thơ,82,3.7 km/h,100%
2025-05-21 08:29:41.918362+0700,Cần Thơ,139,1.8 km/h,94%
2025-05-21 09:31:14.609124+0700,Cần Thơ,69,1.8 km/h,84%
2025-05-21 10:19:46.976689+0700,Cần Thơ,33,3.7 km/h,74%
2025-05-21 11:03:16.088779+0700,Cần Thơ,33,3.7 km/h,74%
2025-05-21 12:01:58.779850+0700,Cần Thơ,50,3.7 km/h,74%
2025-05-21 13:02:19.519079+0700,Cần Thơ,39,7.4 km/h,66%
2025-05-21 14:02:11.068017+0700,Cần Thơ,28,5.5 km/h,70%
2025-05-21 15:02:24.629986+0700,Cần Thơ,22,18.5 km/h,89%
2025-05-21 16:02:18.645359+0700,Cần Thơ,28,7.4 km/h,100%
2025-05-21 17:02:04.167528+0700,Cần Thơ,44,7.4 km/h,100%
2025-05-21 18:02:12.184606+0700,Cần Thơ,28,7.4 km/h,100%
2025-05-21 19:02:34.018327+0700,Cần Thơ,50,5.5 km/h,100%
2025-05-21 20:10:58.332787+0700,Cần Thơ,62,0.0 km/h,100%
2025-05-21 21:02:16.062201+0700,Cần Thơ,62,3.7 km/h,100%
2025-05-21 22:02:19.045698+0700,Cần Thơ,62,1.8 km/h,100%
2025-05-21 23:02:17.159625+0700,Cần Thơ,64,3.7 km/h,100%
2025-05-22 00:02:01.773801+0700,Cần Thơ,75,1.8 km/h,100%
2025-05-22 01:02:13.971233+0700,Cần Thơ,60,1.8 km/h,100%
2025-05-22 02:01:51.525071+0700,Cần Thơ,53,1.8 km/h,100%
2025-05-22 03:02:05.695449+0700,Cần Thơ,44,0.0 km/h,100%
2025-05-22 04:02:15.474601+0700,Cần Thơ,39,1.8 km/h,100%
2025-05-22 05:01:56.922530+0700,Cần Thơ,33,1.8 km/h,100%
2025-05-22 06:01:56.167818+0700,Cần Thơ,33,1.8 km/h,100%
2025-05-22 07:05:23.434148+0700,Cần Thơ,58,1.8 km/h,100%
2025-05-22 08:29:42.943770+0700,Cần Thơ,60,1.8 km/h,100%
2025-05-22 09:31:12.655155+0700,Cần Thơ,64,1.8 km/h,94%
2025-05-22 10:20:02.461740+0700,Cần Thơ,75,3.7 km/h,94%
2025-05-22 11:03:53.518099+0700,Cần Thơ,75,7.4 km/h,89%
2025-05-22 12:02:02.573155+0700,Cần Thơ,69,9.2 km/h,84%
2025-05-22 13:02:32.039318+0700,Cần Thơ,64,3.7 km/h,75%
2025-05-22 14:02:34.572380+0700,Cần Thơ,50,3.7 km/h,74%
2025-05-22 15:02:13.113364+0700,Cần Thơ,39,7.4 km/h,100%
2025-05-22 16:02:22.912814+0700,Cần Thơ,28,1.8 km/h,94%
2025-05-22 17:02:19.882139+0700,Cần Thơ,39,7.4 km/h,94%
2025-05-22 18:02:03.729638+0700,Cần Thơ,33,5.5 km/h,94%
2025-05-22 19:02:29.387947+0700,Cần Thơ,33,5.5 km/h,100%
2025-05-22 20:11:01.164812+0700,Cần Thơ,58,3.7 km/h,100%
2025-05-22 21:02:03.240982+0700,Cần Thơ,58,1.8 km/h,100%
2025-05-22 22:02:07.552198+0700,Cần Thơ,71,3.7 km/h,100%
2025-05-22 23:02:17.749929+0700,Cần Thơ,73,1.8 km/h,100%
2025-05-23 00:02:14.053456+0700,Cần Thơ,75,1.8 km/h,100%
2025-05-23 01:02:35.646843+0700,Cần Thơ,79,0.0 km/h,100%
2025-05-23 02:01:56.505105+0700,Cần Thơ,84,1.8 km/h,100%
2025-05-23 03:02:08.996767+0700,Cần Thơ,84,3.7 km/h,100%
2025-05-23 04:02:15.771023+0700,Cần Thơ,75,3.7 km/h,100%
2025-05-23 05:02:31.087635+0700,Cần Thơ,71,1.8 km/h,100%
2025-05-23 06:02:00.292477+0700,Cần Thơ,71,1.8 km/h,100%
2025-05-23 07:05:07.646576+0700,Cần Thơ,73,0.0 km/h,100%
2025-05-23 08:29:40.995270+0700,Cần Thơ,73,3.7 km/h,100%
2025-05-23 09:31:18.921778+0700,Cần Thơ,64,7.4 km/h,94%
2025-05-23 10:19:41.224300+0700,Cần Thơ,44,9.2 km/h,84%
2025-05-23 11:02:49.824925+0700,Cần Thơ,44,11.1 km/h,94%
2025-05-23 12:02:14.947370+0700,Cần Thơ,39,7.4 km/h,89%
2025-05-23 13:02:08.887451+0700,Cần Thơ,17,20.4 km/h,94%
2025-05-23 14:02:23.045385+0700,Cần Thơ,11,20.4 km/h,94%
2025-05-23 15:02:11.782729+0700,Cần Thơ,39,9.2 km/h,94%
2025-05-23 16:02:14.047743+0700,Cần Thơ,22,3.7 km/h,100%
2025-05-23 17:02:21.522999+0700,Cần Thơ,17,5.5 km/h,100%
2025-05-23 18:01:58.802314+0700,Cần Thơ,22,5.5 km/h,100%
2025-05-23 19:02:28.261788+0700,Cần Thơ,33,3.7 km/h,100%
2025-05-23 20:10:03.701319+0700,Cần Thơ,56,0.0 km/h,100%
2025-05-23 21:02:10.458231+0700,Cần Thơ,56,3.7 km/h,100%
2025-05-23 22:02:16.432773+0700,Cần Thơ,71,0.0 km/h,100%
2025-05-23 23:02:12.407886+0700,Cần Thơ,73,6.3 km/h,96%
2025-05-24 00:02:03.525785+0700,Cần Thơ,73,3.7 km/h,100%
2025-05-24 01:02:04.198444+0700,Cần Thơ,73,1.8 km/h,100%
2025-05-24 02:01:57.491798+0700,Cần Thơ,79,1.8 km/h,100%
2025-05-24 03:02:22.026723+0700,Cần Thơ,82,1.8 km/h,100%
2025-05-24 04:02:12.453287+0700,Cần Thơ,84,0.0 km/h,100%
2025-05-24 05:01:56.814590+0700,Cần Thơ,86,0.0 km/h,100%
2025-05-24 06:02:10.906001+0700,Cần Thơ,79,3.5 km/h,92%
2025-05-24 07:04:56.756808+0700,Cần Thơ,92,0.0 km/h,100%
2025-05-24 08:29:25.672110+0700,Cần Thơ,66,5.5 km/h,100%
2025-05-24 09:29:48.418753+0700,Cần Thơ,6,11.1 km/h,94%
2025-05-24 10:17:36.943289+0700,Cần Thơ,6,7.4 km/h,89%
2025-05-24 11:02:10.928460+0700,Cần Thơ,6,1.8 km/h,94%
2025-05-24 12:02:12.750484+0700,Cần Thơ,17,11.1 km/h,79%
2025-05-24 13:02:15.270199+0700,Cần Thơ,11,7.4 km/h,84%
2025-05-24 14:02:07.994154+0700,Cần Thơ,11,9.2 km/h,79%
2025-05-24 15:02:13.428421+0700,Cần Thơ,11,7.4 km/h,89%
2025-05-24 16:01:58.811300+0700,Cần Thơ,11,11.1 km/h,94%
2025-05-24 17:02:03.212401+0700,Cần Thơ,17,11.1 km/h,94%
2025-05-24 18:01:54.511143+0700,Cần Thơ,39,9.2 km/h,94%
2025-05-24 19:02:18.665298+0700,Cần Thơ,33,7.4 km/h,100%
2025-05-24 20:08:25.136238+0700,Cần Thơ,50,3.7 km/h,94%
2025-05-24 21:02:03.431736+0700,Cần Thơ,50,3.7 km/h,94%
2025-05-24 22:02:01.903008+0700,Cần Thơ,53,3.7 km/h,100%
2025-05-24 23:02:01.261445+0700,Cần Thơ,50,0.0 km/h,100%
2025-05-25 00:02:14.072025+0700,Cần Thơ,50,0.0 km/h,100%
2025-05-25 01:02:10.948023+0700,Cần Thơ,58,1.8 km/h,100%
2025-05-25 02:01:49.150593+0700,Cần Thơ,53,1.8 km/h,100%
2025-05-25 03:02:08.893120+0700,Cần Thơ,55,5.5 km/h,100%
2025-05-25 04:01:55.724633+0700,Cần Thơ,55,0.0 km/h,100%
2025-05-25 05:01:53.553166+0700,Cần Thơ,44,0.0 km/h,100%
2025-05-25 06:02:05.145122+0700,Cần Thơ,53,0.0 km/h,100%
2025-05-25 07:05:42.744068+0700,Cần Thơ,62,0.0 km/h,94%
2025-05-25 08:29:55.386438+0700,Cần Thơ,56,0.0 km/h,89%
2025-05-25 09:35:06.468664+0700,Cần Thơ,33,5.5 km/h,84%
2025-05-25 10:24:45.636384+0700,Cần Thơ,33,11.1 km/h,84%
2025-05-25 11:06:05.232759+0700,Cần Thơ,33,5.5 km/h,74%
2025-05-25 12:01:59.464632+0700,Cần Thơ,28,11.1 km/h,70%
2025-05-25 13:02:10.916982+0700,Cần Thơ,33,9.2 km/h,89%
2025-05-25 14:02:02.567226+0700,Cần Thơ,22,9.2 km/h,89%
2025-05-25 15:02:41.958819+0700,Cần Thơ,17,18.5 km/h,74%
2025-05-25 16:02:02.617982+0700,Cần Thơ,11,18.5 km/h,74%
2025-05-25 17:02:05.651971+0700,Cần Thơ,22,16.7 km/h,94%
2025-05-25 18:02:03.295727+0700,Cần Thơ,17,1.8 km/h,100%
2025-05-25 20:07:33.301280+0700,Cần Thơ,11,3.7 km/h,100%
2025-05-25 21:02:14.516656+0700,Cần Thơ,11,3.7 km/h,100%
2025-05-25 22:01:59.399998+0700,Cần Thơ,22,3.7 km/h,100%
2025-05-25 23:02:03.208907+0700,Cần Thơ,11,9.2 km/h,100%
2025-05-26 00:02:01.321461+0700,Cần Thơ,6,9.2 km/h,100%
2025-05-26 01:02:04.895483+0700,Cần Thơ,6,3.7 km/h,100%
2025-05-26 02:01:55.385428+0700,Cần Thơ,11,3.7 km/h,100%
2025-05-26 03:01:57.476037+0700,Cần Thơ,17,1.8 km/h,100%
2025-05-26 04:02:13.404709+0700,Cần Thơ,22,0.0 km/h,100%
2025-05-26 05:01:58.594118+0700,Cần Thơ,33,0.0 km/h,100%
2025-05-26 06:02:16.284388+0700,Cần Thơ,33,1.8 km/h,100%
2025-05-26 07:05:34.247776+0700,Cần Thơ,44,1.8 km/h,100%
2025-05-26 08:29:59.089880+0700,Cần Thơ,50,5.5 km/h,89%
2025-05-26 09:31:56.508995+0700,Cần Thơ,39,1.8 km/h,79%
2025-05-26 10:22:33.901506+0700,Cần Thơ,22,5.5 km/h,74%
2025-05-26 11:05:12.827664+0700,Cần Thơ,22,5.5 km/h,62%
2025-05-26 12:02:10.928597+0700,Cần Thơ,22,11.1 km/h,62%
2025-05-26 13:02:23.984104+0700,Cần Thơ,17,9.2 km/h,66%
2025-05-26 14:02:07.762788+0700,Cần Thơ,6,9.2 km/h,66%
2025-05-26 15:04:02.839345+0700,Cần Thơ,11,3.7 km/h,66%
2025-05-26 17:05:51.346580+0700,Cần Thơ,28,9.2 km/h,70%
2025-05-26 18:01:56.863983+0700,Cần Thơ,33,9.2 km/h,70%
2025-05-26 19:02:26.487673+0700,Cần Thơ,22,3.7 km/h,79%
2025-05-26 20:09:53.012692+0700,Cần Thơ,56,5.5 km/h,89%
2025-05-26 21:02:15.298409+0700,Cần Thơ,56,1.8 km/h,94%
2025-05-26 22:02:13.296347+0700,Cần Thơ,69,0.0 km/h,100%
2025-05-26 23:02:10.770040+0700,Cần Thơ,84,9.2 km/h,89%
2025-05-27 00:02:01.525467+0700,Cần Thơ,73,3.7 km/h,94%
2025-05-27 01:02:09.351349+0700,Cần Thơ,64,0.0 km/h,94%
2025-05-27 02:02:00.616236+0700,Cần Thơ,55,0.0 km/h,94%
2025-05-27 03:02:09.841350+0700,Cần Thơ,55,3.7 km/h,100%
2025-05-27 04:01:55.846443+0700,Cần Thơ,39,3.7 km/h,100%
2025-05-27 05:01:52.990325+0700,Cần Thơ,28,5.5 km/h,94%
2025-05-27 06:02:10.677497+0700,Cần Thơ,28,3.7 km/h,100%
2025-05-27 07:04:59.231515+0700,Cần Thơ,68,1.8 km/h,100%
2025-05-27 08:29:34.520836+0700,Cần Thơ,53,3.7 km/h,84%
2025-05-27 09:30:56.249217+0700,Cần Thơ,28,3.7 km/h,79%
2025-05-27 10:19:54.596620+0700,Cần Thơ,22,3.7 km/h,70%
2025-05-27 11:05:16.602192+0700,Cần Thơ,22,1.8 km/h,70%
2025-05-27 12:02:03.985220+0700,Cần Thơ,17,1.8 km/h,70%
2025-05-27 13:02:14.501410+0700,Cần Thơ,22,5.5 km/h,74%
2025-05-27 14:02:03.492009+0700,Cần Thơ,17,5.5 km/h,74%
2025-05-27 15:02:11.292065+0700,Cần Thơ,22,16.7 km/h,84%
2025-05-27 16:02:23.027432+0700,Cần Thơ,22,7.4 km/h,100%
2025-05-27 17:02:26.399264+0700,Cần Thơ,39,11.1 km/h,100%
2025-05-27 18:01:55.056663+0700,Cần Thơ,44,24.1 km/h,100%
2025-05-27 19:02:23.375082+0700,Cần Thơ,11,13.0 km/h,100%
2025-05-27 20:11:26.078780+0700,Cần Thơ,17,1.8 km/h,100%
2025-05-27 21:02:12.927204+0700,Cần Thơ,17,1.8 km/h,100%
2025-05-27 22:03:39.674062+0700,Cần Thơ,22,3.7 km/h,100%
2025-05-27 23:02:07.626794+0700,Cần Thơ,44,1.8 km/h,100%
2025-05-28 00:02:06.252163+0700,Cần Thơ,28,1.8 km/h,100%
2025-05-28 01:02:09.606213+0700,Cần Thơ,22,1.8 km/h,100%
2025-05-28 02:02:07.128819+0700,Cần Thơ,28,3.7 km/h,100%
2025-05-28 03:02:14.733630+0700,Cần Thơ,64,0.0 km/h,100%
2025-05-28 04:02:00.000608+0700,Cần Thơ,77,0.0 km/h,100%
2025-05-28 05:01:59.242968+0700,Cần Thơ,71,1.8 km/h,100%
2025-05-28 06:02:06.430336+0700,Cần Thơ,69,0.0 km/h,100%
2025-05-28 07:05:35.373983+0700,Cần Thơ,69,0.0 km/h,100%
2025-05-28 08:29:46.471147+0700,Cần Thơ,92,0.0 km/h,100%
2025-05-28 09:31:33.925319+0700,Cần Thơ,53,1.8 km/h,94%
2025-05-28 10:20:57.998581+0700,Cần Thơ,28,9.2 km/h,79%
2025-05-28 11:03:48.630459+0700,Cần Thơ,28,7.4 km/h,79%
2025-05-28 12:02:10.624665+0700,Cần Thơ,22,11.1 km/h,79%
2025-05-28 13:02:21.279035+0700,Cần Thơ,22,9.2 km/h,75%
2025-05-28 14:02:11.472154+0700,Cần Thơ,17,9.2 km/h,75%
2025-05-28 15:02:23.059573+0700,Cần Thơ,22,9.2 km/h,94%
2025-05-28 16:02:12.777002+0700,Cần Thơ,28,9.2 km/h,84%
2025-05-28 17:02:30.517707+0700,Cần Thơ,44,7.4 km/h,84%
2025-05-28 18:02:00.714866+0700,Cần Thơ,53,5.5 km/h,84%
2025-05-28 19:02:42.922152+0700,Cần Thơ,53,3.7 km/h,94%
2025-05-28 20:11:22.471818+0700,Cần Thơ,60,3.7 km/h,94%
2025-05-28 21:02:14.333691+0700,Cần Thơ,60,3.7 km/h,94%
2025-05-28 22:02:14.920010+0700,Cần Thơ,64,1.8 km/h,100%
2025-05-28 23:02:17.965124+0700,Cần Thơ,77,1.8 km/h,100%
2025-05-29 00:02:17.656877+0700,Cần Thơ,75,3.7 km/h,100%
2025-05-29 01:02:19.636957+0700,Cần Thơ,50,5.5 km/h,94%
2025-05-29 02:01:57.020487+0700,Cần Thơ,50,3.7 km/h,100%
2025-05-29 03:02:10.014561+0700,Cần Thơ,53,1.8 km/h,100%
2025-05-29 04:02:07.249338+0700,Cần Thơ,17,3.7 km/h,100%
2025-05-29 05:01:57.597247+0700,Cần Thơ,39,3.7 km/h,100%
2025-05-29 06:02:14.652385+0700,Cần Thơ,50,1.8 km/h,100%
2025-05-29 07:05:08.199995+0700,Cần Thơ,60,1.8 km/h,100%
2025-05-29 08:29:33.981395+0700,Cần Thơ,84,1.8 km/h,100%
2025-05-29 09:31:33.914908+0700,Cần Thơ,71,0.0 km/h,89%
2025-05-29 10:21:06.780604+0700,Cần Thơ,53,7.4 km/h,84%
2025-05-29 11:04:30.516081+0700,Cần Thơ,53,11.1 km/h,79%
2025-05-29 12:02:12.291288+0700,Cần Thơ,22,11.1 km/h,79%
2025-05-29 13:02:20.242436+0700,Cần Thơ,17,14.8 km/h,94%
2025-05-29 14:02:08.765207+0700,Cần Thơ,17,13.0 km/h,94%
2025-05-29 15:02:23.510199+0700,Cần Thơ,44,7.4 km/h,89%
2025-05-29 16:02:10.727469+0700,Cần Thơ,33,11.1 km/h,89%
2025-05-29 17:02:17.800890+0700,Cần Thơ,28,11.1 km/h,94%
2025-05-29 18:01:56.341107+0700,Cần Thơ,50,5.5 km/h,100%
2025-05-29 19:02:30.671689+0700,Cần Thơ,22,3.7 km/h,100%
2025-05-29 20:10:25.602691+0700,Cần Thơ,39,5.5 km/h,100%
2025-05-29 21:02:04.185063+0700,Cần Thơ,39,3.7 km/h,100%
2025-05-29 22:02:14.887323+0700,Cần Thơ,39,13.0 km/h,100%
2025-05-29 23:01:59.674735+0700,Cần Thơ,6,13.0 km/h,100%
2025-05-30 00:02:05.014441+0700,Cần Thơ,6,5.5 km/h,100%
2025-05-30 01:02:17.241942+0700,Cần Thơ,6,5.5 km/h,100%
2025-05-30 02:02:10.018742+0700,Cần Thơ,11,7.4 km/h,100%
2025-05-30 03:02:14.562271+0700,Cần Thơ,22,5.5 km/h,100%
2025-05-30 04:03:17.363621+0700,Cần Thơ,22,3.7 km/h,100%
2025-05-30 05:01:55.328163+0700,Cần Thơ,17,3.7 km/h,100%
2025-05-30 06:02:04.570006+0700,Cần Thơ,22,3.7 km/h,100%
2025-05-30 07:05:20.616479+0700,Cần Thơ,53,7.4 km/h,100%
2025-05-30 08:29:35.011003+0700,Cần Thơ,58,5.5 km/h,100%
2025-05-30 09:31:05.522026+0700,Cần Thơ,28,3.7 km/h,89%
2025-05-30 10:19:58.920902+0700,Cần Thơ,22,1.8 km/h,89%
2025-05-30 11:03:57.137344+0700,Cần Thơ,22,11.1 km/h,94%
2025-05-30 12:02:10.183922+0700,Cần Thơ,22,3.7 km/h,89%
2025-05-30 13:02:18.367607+0700,Cần Thơ,17,5.5 km/h,89%
2025-05-30 14:02:00.871106+0700,Cần Thơ,17,14.8 km/h,79%
2025-05-30 15:02:09.670998+0700,Cần Thơ,17,7.4 km/h,84%
2025-05-30 16:02:02.003913+0700,Cần Thơ,11,7.4 km/h,84%
2025-05-30 17:02:08.198926+0700,Cần Thơ,11,7.4 km/h,79%
2025-05-30 18:02:04.702998+0700,Cần Thơ,22,7.4 km/h,79%
2025-05-30 19:02:32.099172+0700,Cần Thơ,28,11.1 km/h,94%
